Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Category ID,Region ID,Category,Product Name,Customer Name,Region Name
CA-2016-100468,2016-11-24,2016-12-01,Standard Class,AT-10435,Home Office,United States,Los Angeles,California,90045.0,FUR-FU-10000010,9.94,2.0,0.0,3.0813999999999995,6,2,Furniture,"DAX Value U-Channel Document Frames, Easel Back",Alyssa Tate,West
CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,Home Office,United States,Los Angeles,California,90004.0,OFF-AR-10001868,6.72,4.0,0.0,3.36,7,2,Office Supplies,Prang Dustless Chalk Sticks,Pauline Chand,West
CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,Home Office,United States,Los Angeles,California,90004.0,FUR-TA-10003715,1004.976,6.0,0.2,-175.8708000000001,4,2,Furniture,Hon 2111 Invitation Series Corner Table,Pauline Chand,West
CA-2017-154935,2017-12-24,2017-12-29,Standard Class,AR-10540,Consumer,United States,New York City,New York,10024.0,OFF-BI-10003708,17.880000000000006,3.0,0.2,5.5875,9,4,Office Supplies,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Andy Reiter,East
CA-2016-134208,2016-09-17,2016-09-23,Standard Class,CS-12505,Consumer,United States,Columbus,Georgia,31907.0,TEC-MA-10004458,396.0,4.0,0.0,190.08,16,1,Technology,Lexmark X 9575 Professional All-in-One Color Printer,Cindy Stewart,South
CA-2017-108294,2017-12-10,2017-12-10,Same Day,LS-16975,Home Office,United States,Omaha,Nebraska,68104.0,OFF-BI-10004965,34.5,3.0,0.0,15.525,9,3,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,Lindsay Shagiari,Central
CA-2017-103611,2017-09-12,2017-09-15,First Class,JM-15535,Consumer,United States,Los Angeles,California,90036.0,FUR-FU-10004270,8.36,2.0,0.0,3.0096,6,2,Furniture,"Eldon Image Series Desk Accessories, Burgundy",Jessica Myrick,West
CA-2017-100384,2017-06-24,2017-07-01,Standard Class,NH-18610,Corporate,United States,Pomona,California,91767.0,OFF-AR-10002135,385.6,8.0,0.0,111.82399999999996,7,2,Office Supplies,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Nicole Hansen,West
CA-2017-100384,2017-06-24,2017-07-01,Standard Class,NH-18610,Corporate,United States,Pomona,California,91767.0,OFF-AR-10003514,35.82,9.0,0.0,11.820599999999995,7,2,Office Supplies,4009 Highlighters by Sanford,Nicole Hansen,West
CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Consumer,United States,Dallas,Texas,75220.0,OFF-ST-10002276,200.064,3.0,0.2,12.504000000000005,5,3,Office Supplies,Safco Steel Mobile File Cart,Russell Applegate,Central
CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Consumer,United States,Dallas,Texas,75220.0,OFF-BI-10001098,21.379999999999995,5.0,0.8,-33.139,9,3,Office Supplies,Acco D-Ring Binder w/DublLock,Russell Applegate,Central
CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Consumer,United States,Dallas,Texas,75220.0,OFF-BI-10001636,6.743999999999998,4.0,0.8,-11.4648,9,3,Office Supplies,Ibico Plastic and Wire Spiral Binding Combs,Russell Applegate,Central
US-2017-160759,2017-12-11,2017-12-17,Standard Class,AI-10855,Consumer,United States,Philadelphia,Pennsylvania,19120.0,FUR-CH-10002961,63.68600000000001,1.0,0.3,-9.098000000000004,2,4,Furniture,"Leather Task Chair, Black",Arianne Irving,East
CA-2017-148446,2017-12-10,2017-12-14,Second Class,MC-17845,Consumer,United States,North Las Vegas,Nevada,89031.0,FUR-TA-10004256,1669.6,4.0,0.0,116.87199999999984,4,2,Furniture,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Michael Chen,West
CA-2014-111059,2014-02-03,2014-02-06,Second Class,TB-21400,Consumer,United States,Seattle,Washington,98105.0,OFF-BI-10004593,83.84,2.0,0.2,27.248,9,2,Office Supplies,Ibico Laser Imprintable Binding System Covers,Tom Boeckenhauer,West
CA-2014-111059,2014-02-03,2014-02-06,Second Class,TB-21400,Consumer,United States,Seattle,Washington,98105.0,OFF-BI-10002827,13.272000000000002,3.0,0.2,4.3134,9,2,Office Supplies,Avery Durable Poly Binders,Tom Boeckenhauer,West
CA-2017-116204,2017-02-11,2017-02-14,Second Class,VW-21775,Corporate,United States,San Francisco,California,94110.0,OFF-BI-10001759,21.336,7.0,0.2,7.734300000000001,9,2,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Victoria Wilson,West
CA-2017-109946,2017-04-16,2017-04-21,Standard Class,PL-18925,Home Office,United States,Chicago,Illinois,60610.0,OFF-AR-10001419,16.520000000000003,5.0,0.2,2.0649999999999986,7,3,Office Supplies,Newell 325,Paul Lucas,Central
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Consumer,United States,Tucson,Arizona,85705.0,FUR-FU-10002253,206.112,6.0,0.2,48.951600000000006,6,2,Furniture,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Gary Hwang,West
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Consumer,United States,Tucson,Arizona,85705.0,OFF-PA-10002586,19.92,5.0,0.2,6.723000000000001,11,2,Office Supplies,Xerox 1970,Gary Hwang,West
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Consumer,United States,Tucson,Arizona,85705.0,OFF-PA-10003039,198.272,8.0,0.2,61.959999999999994,11,2,Office Supplies,Xerox 1960,Gary Hwang,West
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Consumer,United States,Tucson,Arizona,85705.0,OFF-ST-10004804,247.104,6.0,0.2,-58.68719999999999,5,2,Office Supplies,"Belkin 19"" Vented Equipment Shelf, Black",Gary Hwang,West
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Consumer,United States,Tucson,Arizona,85705.0,OFF-AR-10004042,86.304,6.0,0.2,9.709199999999989,7,2,Office Supplies,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Gary Hwang,West
CA-2016-122392,2016-07-22,2016-07-27,Standard Class,CJ-12010,Consumer,United States,Allentown,Pennsylvania,18103.0,OFF-AR-10002221,4.16,2.0,0.2,0.3640000000000003,7,4,Office Supplies,12 Colored Short Pencils,Caroline Jumper,East
CA-2016-122392,2016-07-22,2016-07-27,Standard Class,CJ-12010,Consumer,United States,Allentown,Pennsylvania,18103.0,FUR-FU-10002456,11.648,2.0,0.2,3.348800000000001,6,4,Furniture,"Master Caster Door Stop, Large Neon Orange",Caroline Jumper,East
CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,Corporate,United States,Newark,Delaware,19711.0,OFF-FA-10004968,26.18,7.0,0.0,0.5236000000000014,14,4,Office Supplies,Rubber Band Ball,Mike Caudle,East
CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,Corporate,United States,Newark,Delaware,19711.0,OFF-PA-10001274,7.3,2.0,0.0,3.431,11,4,Office Supplies,Loose Memo Sheets,Mike Caudle,East
CA-2015-103793,2015-03-26,2015-03-31,Standard Class,BV-11245,Corporate,United States,Miami,Florida,33142.0,OFF-PA-10001125,74.352,3.0,0.2,23.23499999999999,11,1,Office Supplies,Xerox 1988,Benjamin Venier,South
CA-2017-159884,2017-08-31,2017-09-05,Standard Class,JF-15490,Consumer,United States,Tempe,Arizona,85281.0,OFF-ST-10000344,10.744000000000002,1.0,0.2,0.8057999999999996,5,2,Office Supplies,"Neat Ideas Personal Hanging Folder Files, Black",Jeremy Farry,West
CA-2017-159884,2017-08-31,2017-09-05,Standard Class,JF-15490,Consumer,United States,Tempe,Arizona,85281.0,OFF-FA-10000585,8.376000000000001,3.0,0.2,2.7222,14,2,Office Supplies,OIC Bulk Pack Metal Binder Clips,Jeremy Farry,West
CA-2016-139885,2016-12-04,2016-12-08,Standard Class,EB-13840,Corporate,United States,New York City,New York,10035.0,OFF-ST-10003324,212.88,6.0,0.0,0.0,5,4,Office Supplies,Belkin OmniView SE Rackmount Kit,Ellis Ballard,East
CA-2017-124086,2017-02-10,2017-02-14,Standard Class,MP-18175,Home Office,United States,Laguna Niguel,California,92677.0,FUR-BO-10004015,203.983,2.0,0.15,16.798599999999983,1,2,Furniture,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Mike Pelletier,West
CA-2016-112389,2016-10-29,2016-11-02,Standard Class,JM-15655,Corporate,United States,Bridgeton,New Jersey,8302.0,OFF-ST-10000419,40.74,3.0,0.0,0.4073999999999991,5,4,Office Supplies,"Rogers Jumbo File, Granite",Jim Mitchum,East
CA-2016-112389,2016-10-29,2016-11-02,Standard Class,JM-15655,Corporate,United States,Bridgeton,New Jersey,8302.0,OFF-AP-10001626,11.67,3.0,0.0,3.0342,10,4,Office Supplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Jim Mitchum,East
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Consumer,United States,Everett,Massachusetts,2149.0,TEC-PH-10000439,39.99,1.0,0.0,11.597099999999998,8,4,Technology,GE DSL Phone Line Filter,Carl Ludwig,East
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Consumer,United States,Everett,Massachusetts,2149.0,OFF-AR-10003478,16.28,2.0,0.0,6.5120000000000005,7,4,Office Supplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Carl Ludwig,East
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Consumer,United States,Everett,Massachusetts,2149.0,FUR-BO-10002545,782.94,3.0,0.0,203.56440000000003,1,4,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Carl Ludwig,East
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Consumer,United States,Everett,Massachusetts,2149.0,OFF-BI-10001765,242.48,7.0,0.0,116.3904,9,4,Office Supplies,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Carl Ludwig,East
CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,Consumer,United States,Columbus,Ohio,43229.0,FUR-FU-10003981,8.32,5.0,0.2,2.2880000000000003,6,4,Furniture,Eldon Wave Desk Accessories,Chloris Kastensmidt,East
CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,Consumer,United States,Columbus,Ohio,43229.0,OFF-FA-10001561,10.464000000000002,6.0,0.2,1.7003999999999992,14,4,Office Supplies,Stockwell Push Pins,Chloris Kastensmidt,East
CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,Home Office,United States,San Diego,California,92024.0,OFF-BI-10004230,82.896,3.0,0.2,29.0136,9,2,Office Supplies,GBC Recycled Grain Textured Covers,Deborah Brumfield,West
CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,Home Office,United States,San Diego,California,92024.0,OFF-PA-10000350,34.24,4.0,0.0,16.0928,11,2,Office Supplies,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Deborah Brumfield,West
CA-2014-150245,2014-12-31,2015-01-04,Second Class,PC-18745,Corporate,United States,Watertown,New York,13601.0,FUR-BO-10002613,1573.4879999999998,7.0,0.2,196.68599999999984,1,4,Furniture,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Pamela Coakley,East
CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Corporate,United States,San Antonio,Texas,78207.0,OFF-PA-10000994,335.52,4.0,0.2,117.432,11,3,Office Supplies,Xerox 1915,Victoria Brennan,Central
CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Corporate,United States,San Antonio,Texas,78207.0,OFF-BI-10002867,23.911999999999995,2.0,0.8,-40.650400000000026,9,3,Office Supplies,GBC Recycled Regency Composition Covers,Victoria Brennan,Central
CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Corporate,United States,San Antonio,Texas,78207.0,OFF-ST-10001291,27.055999999999997,2.0,0.2,2.367399999999999,5,3,Office Supplies,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Victoria Brennan,Central
CA-2014-134278,2014-07-06,2014-07-08,First Class,EP-13915,Consumer,United States,New York City,New York,10011.0,TEC-CO-10001046,559.9920000000002,1.0,0.2,174.99749999999997,17,4,Technology,Canon Imageclass D680 Copier / Fax,Emily Phan,East
US-2017-124926,2017-11-13,2017-11-18,Second Class,ME-17320,Home Office,United States,Houston,Texas,77095.0,OFF-AP-10004868,9.323999999999998,6.0,0.8,-24.7086,10,3,Office Supplies,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Maria Etezadi,Central
CA-2016-159345,2016-06-17,2016-06-22,Standard Class,IG-15085,Consumer,United States,San Diego,California,92024.0,OFF-PA-10000806,111.96,2.0,0.0,54.8604,11,2,Office Supplies,Xerox 1934,Ivan Gibson,West
CA-2014-130274,2014-05-03,2014-05-05,First Class,JS-15940,Home Office,United States,Appleton,Wisconsin,54915.0,OFF-LA-10002195,21.56,7.0,0.0,10.3488,3,3,Office Supplies,Avery 481,Joni Sundaresam,Central
CA-2017-158386,2017-10-16,2017-10-21,Standard Class,BO-11425,Consumer,United States,Richmond,Kentucky,40475.0,OFF-BI-10003719,124.75,5.0,0.0,57.38499999999999,9,1,Office Supplies,Large Capacity Hanging Post Binders,Bobby Odegard,South
CA-2015-111507,2015-02-06,2015-02-13,Standard Class,VW-21775,Corporate,United States,Bellevue,Washington,98006.0,OFF-AR-10001315,5.28,3.0,0.0,1.5312,7,2,Office Supplies,Newell 310,Victoria Wilson,West
CA-2017-120761,2017-09-04,2017-09-08,Standard Class,AB-10150,Consumer,United States,Long Beach,New York,11561.0,TEC-AC-10000171,91.96,4.0,0.0,39.5428,12,4,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Aimee Bixby,East
CA-2016-109176,2016-05-09,2016-05-15,Standard Class,JW-16075,Consumer,United States,Philadelphia,Pennsylvania,19140.0,OFF-EN-10003134,9.344,1.0,0.2,3.5039999999999996,13,4,Office Supplies,Staple envelope,Julia West,East
CA-2016-109176,2016-05-09,2016-05-15,Standard Class,JW-16075,Consumer,United States,Philadelphia,Pennsylvania,19140.0,OFF-AR-10001955,79.36,5.0,0.2,9.919999999999991,7,4,Office Supplies,Newell 319,Julia West,East
CA-2015-112116,2015-03-16,2015-03-18,Second Class,JE-15475,Consumer,United States,Seattle,Washington,98103.0,FUR-TA-10001039,171.96,2.0,0.0,44.70960000000001,4,2,Furniture,KI Adjustable-Height Table,Jeremy Ellison,West
CA-2016-126809,2016-04-09,2016-04-13,Standard Class,EB-13750,Corporate,United States,Seattle,Washington,98103.0,OFF-BI-10003712,35.35200000000001,9.0,0.2,12.815099999999996,9,2,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Edward Becker,West
CA-2014-105172,2014-04-04,2014-04-09,Standard Class,PK-18910,Home Office,United States,San Francisco,California,94109.0,OFF-LA-10001641,18.9,6.0,0.0,9.072000000000001,3,2,Office Supplies,Avery 518,Paul Knutson,West
CA-2017-107293,2017-09-05,2017-09-06,First Class,CS-12400,Home Office,United States,Seattle,Washington,98115.0,OFF-AR-10003732,2.78,1.0,0.0,0.7227999999999999,7,2,Office Supplies,Newell 333,Christopher Schild,West
US-2017-102890,2017-06-30,2017-06-30,Same Day,SG-20470,Consumer,United States,New York City,New York,10011.0,FUR-TA-10000577,1044.63,5.0,0.4,-295.97849999999994,4,4,Furniture,Bretford CR4500 Series Slim Rectangular Table,Sheri Gordon,East
CA-2015-158554,2015-11-09,2015-11-09,Same Day,CM-12190,Consumer,United States,Philadelphia,Pennsylvania,19134.0,OFF-PA-10004000,11.352000000000002,3.0,0.2,4.1151,11,4,Office Supplies,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Charlotte Melton,East
CA-2014-116239,2014-03-04,2014-03-04,Same Day,CL-12565,Consumer,United States,Columbia,South Carolina,29203.0,OFF-ST-10001370,354.9000000000001,5.0,0.0,17.744999999999962,5,1,Office Supplies,Sensible Storage WireTech Storage Systems,Clay Ludtke,South
CA-2015-132101,2015-03-19,2015-03-25,Standard Class,JO-15550,Home Office,United States,Seattle,Washington,98105.0,TEC-PH-10004539,453.57599999999996,3.0,0.2,39.68789999999999,8,2,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,Jesus Ocampo,West
CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Consumer,United States,Allen,Texas,75002.0,TEC-AC-10003038,21.48,3.0,0.2,-0.2685000000000031,12,3,Technology,Kingston Digital DataTraveler 16GB USB 2.0,Anthony Witt,Central
CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Consumer,United States,Allen,Texas,75002.0,OFF-BI-10000088,8.783999999999999,4.0,0.8,-13.615200000000002,9,3,Office Supplies,GBC Imprintable Covers,Anthony Witt,Central
US-2017-152002,2017-06-11,2017-06-11,Same Day,DV-13465,Consumer,United States,Los Angeles,California,90004.0,OFF-PA-10000357,122.97,3.0,0.0,60.25530000000001,11,2,Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Dianna Vittorini,West
CA-2017-165029,2017-11-26,2017-11-30,Standard Class,AH-10075,Corporate,United States,Atlanta,Georgia,30318.0,OFF-AR-10003504,12.84,3.0,0.0,3.723599999999999,7,1,Office Supplies,Newell 347,Adam Hart,South
US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Consumer,United States,Los Angeles,California,90004.0,FUR-CH-10000863,603.92,5.0,0.2,-67.941,2,2,Furniture,Novimex Swivel Fabric Task Chair,Sanjit Chand,West
US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Consumer,United States,Los Angeles,California,90004.0,OFF-EN-10003160,21.84,3.0,0.0,10.4832,13,2,Office Supplies,Pastel Pink Envelopes,Sanjit Chand,West
US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Consumer,United States,Los Angeles,California,90004.0,TEC-AC-10003280,29.99,1.0,0.0,6.297899999999999,12,2,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,Sanjit Chand,West
US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Consumer,United States,Los Angeles,California,90004.0,FUR-CH-10000595,381.44000000000005,2.0,0.2,23.839999999999968,2,2,Furniture,Safco Contoured Stacking Chairs,Sanjit Chand,West
CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,Consumer,United States,El Paso,Texas,79907.0,TEC-PH-10000169,40.68,3.0,0.2,-9.153000000000004,8,3,Technology,ARKON Windshield Dashboard Air Vent Car Mount Holder,Mick Crebagga,Central
CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,Consumer,United States,El Paso,Texas,79907.0,FUR-CH-10004675,763.28,5.0,0.3,-21.807999999999996,2,3,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",Mick Crebagga,Central
CA-2016-109057,2016-04-22,2016-04-27,Standard Class,TT-21460,Home Office,United States,Aurora,Illinois,60505.0,OFF-ST-10002406,23.951999999999998,2.0,0.2,2.3952000000000018,5,3,Office Supplies,Pizazz Global Quick File,Tonja Turnell,Central
CA-2016-154403,2016-05-23,2016-05-27,Standard Class,AP-10720,Home Office,United States,Florence,Alabama,35630.0,OFF-PA-10001526,4.98,1.0,0.0,2.4402000000000004,11,1,Office Supplies,Xerox 1949,Anne Pryor,South
CA-2016-102456,2016-02-27,2016-03-01,First Class,DL-12865,Consumer,United States,New York City,New York,10011.0,OFF-AP-10004336,170.88,3.0,0.0,49.55519999999998,10,4,Office Supplies,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Dan Lawera,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,TEC-PH-10003012,307.98,2.0,0.0,89.31419999999996,8,4,Technology,Nortel Meridian M3904 Professional Digital phone,Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,FUR-TA-10002607,382.806,9.0,0.4,-153.12239999999997,4,4,Furniture,KI Conference Tables,Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,OFF-ST-10000642,41.96,2.0,0.0,2.937199999999997,5,4,Office Supplies,"Tennsco Lockers, Gray",Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,OFF-BI-10000545,1217.568,2.0,0.2,456.588,9,4,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System,Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,FUR-FU-10002157,47.04,3.0,0.0,18.3456,6,4,Furniture,Artistic Insta-Plaque,Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,FUR-FU-10001706,6.16,2.0,0.0,2.9568,6,4,Furniture,Longer-Life Soft White Bulbs,Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,TEC-PH-10000984,979.95,5.0,0.0,274.3860000000001,8,4,Technology,Panasonic KX-TG9471B,Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,OFF-PA-10001357,143.7,3.0,0.0,68.976,11,4,Office Supplies,Xerox 1886,Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,OFF-FA-10000992,10.65,3.0,0.0,5.0055,14,4,Office Supplies,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Naresj Patel,East
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,United States,New York City,New York,10024.0,TEC-AC-10002600,247.8,4.0,0.0,34.69200000000001,12,4,Technology,Belkin QODE FastFit Bluetooth Keyboard,Naresj Patel,East
CA-2016-109911,2016-05-12,2016-05-16,Standard Class,VG-21805,Corporate,United States,Virginia Beach,Virginia,23464.0,OFF-AR-10001662,10.96,4.0,0.0,2.9592000000000014,7,1,Office Supplies,Rogers Handheld Barrel Pencil Sharpener,Vivek Grady,South
US-2016-132423,2016-04-15,2016-04-19,Standard Class,MY-18295,Corporate,United States,Grapevine,Texas,76051.0,OFF-AR-10001221,33.48800000000001,7.0,0.2,5.860399999999998,7,3,Office Supplies,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Muhammed Yedwab,Central
US-2016-132423,2016-04-15,2016-04-19,Standard Class,MY-18295,Corporate,United States,Grapevine,Texas,76051.0,OFF-FA-10002988,8.04,5.0,0.2,2.9144999999999994,14,3,Office Supplies,Ideal Clamps,Muhammed Yedwab,Central
CA-2015-122826,2015-06-23,2015-06-25,Second Class,RD-19480,Consumer,United States,Olympia,Washington,98502.0,TEC-PH-10004830,201.56799999999998,4.0,0.2,22.676399999999994,8,2,Technology,Pyle PRT45 Retro Home Telephone,Rick Duston,West
CA-2014-117317,2014-10-19,2014-10-19,Same Day,JF-15490,Consumer,United States,Los Angeles,California,90032.0,OFF-PA-10004519,13.44,3.0,0.0,6.585600000000001,11,2,Office Supplies,Spiral Phone Message Books with Labels by Adams,Jeremy Farry,West
CA-2015-118423,2015-03-24,2015-03-27,First Class,DP-13390,Home Office,United States,Peoria,Illinois,61604.0,FUR-BO-10000362,359.05799999999994,3.0,0.3,-35.9058,1,3,Furniture,Sauder Inglewood Library Bookcases,Dennis Pardue,Central
CA-2017-149181,2017-05-08,2017-05-12,Standard Class,MD-17350,Consumer,United States,Columbus,Ohio,43229.0,FUR-CH-10004540,47.992,2.0,0.3,-2.056799999999999,2,4,Furniture,Global Chrome Stack Chair,Maribeth Dona,East
CA-2017-132234,2017-10-16,2017-10-18,First Class,MY-17380,Corporate,United States,New York City,New York,10011.0,FUR-FU-10001290,547.3000000000002,13.0,0.0,175.13599999999997,6,4,Furniture,Executive Impressions Supervisor Wall Clock,Maribeth Yedwab,East
CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Consumer,United States,Carrollton,Texas,75007.0,OFF-PA-10000308,16.896,4.0,0.2,5.2799999999999985,11,3,Office Supplies,Xerox 1901,Aimee Bixby,Central
CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Consumer,United States,Carrollton,Texas,75007.0,OFF-SU-10001165,6.6720000000000015,1.0,0.2,0.5004,15,3,Office Supplies,Acme Elite Stainless Steel Scissors,Aimee Bixby,Central
CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Consumer,United States,Carrollton,Texas,75007.0,OFF-AR-10003373,99.136,4.0,0.2,8.674399999999995,7,3,Office Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Aimee Bixby,Central
CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Consumer,United States,Carrollton,Texas,75007.0,FUR-FU-10001967,15.992,2.0,0.6,-13.993,6,3,Furniture,Telescoping Adjustable Floor Lamp,Aimee Bixby,Central
CA-2016-164672,2016-05-08,2016-05-13,Second Class,GB-14530,Corporate,United States,Dover,Delaware,19901.0,FUR-FU-10001488,211.96,2.0,0.0,42.392,6,4,Furniture,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",George Bell,East
US-2016-132857,2016-12-11,2016-12-17,Standard Class,CA-12775,Consumer,United States,Smyrna,Tennessee,37167.0,OFF-AR-10003251,6.671999999999999,3.0,0.2,1.6679999999999997,7,1,Office Supplies,Prang Drawing Pencil Set,Cynthia Arntzen,South
CA-2017-116645,2017-11-30,2017-12-04,Standard Class,ME-17725,Consumer,United States,Newark,Delaware,19711.0,OFF-AR-10001044,155.94,6.0,0.0,45.22259999999999,7,4,Office Supplies,"BOSTON Ranger #55 Pencil Sharpener, Black",Max Engle,East
US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049.0,TEC-PH-10004700,39.96000000000001,5.0,0.2,12.986999999999995,8,2,Technology,PowerGen Dual USB Car Charger,Jas O'Carroll,West
US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049.0,OFF-AR-10000823,5.46,3.0,0.0,1.5288000000000002,7,2,Office Supplies,Newell 307,Jas O'Carroll,West
US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049.0,OFF-AR-10004456,73.2,5.0,0.0,21.228,7,2,Office Supplies,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Jas O'Carroll,West
US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049.0,OFF-BI-10000050,5.84,1.0,0.2,1.971,9,2,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",Jas O'Carroll,West
US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049.0,OFF-PA-10002377,22.72,4.0,0.0,10.223999999999998,11,2,Office Supplies,Xerox 1916,Jas O'Carroll,West
US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049.0,OFF-BI-10000591,9.336,3.0,0.2,3.2675999999999994,9,2,Office Supplies,Avery Binder Labels,Jas O'Carroll,West
